Station_ID,Group,Plot_Size_(m2),Collection_Date,Community,Sample_Type,Vegetation_Type,Percent_Cover_Total,Percent_Cover_Tree,Percent_Cover_Shrub,Percent_Cover_Herb,Percent_Cover_Carpet,Average_Height_Dominant_(cm),Average_Height_Tree_cm,Average_Height_Shrub_cm,Average_Height_Herb_cm,Average_Height_Carpet_cm,Scientific_Name_Originally_Observed,Common_Name_As_Originally_Observed,Scientific_Name_As_Currently_Recognized,Common_Name_As_Currently_Recognized,Percent_Cover,Braun_Blanquet_Rank,In_Out,Number_Planted,Number_Alive,Additional_Species_Description,Organization,Personnel,Comments
LA39-Y1SLD12,,4,11/7/2012,Saline,Random,Planted,10,,,10,,85.3,,,85.3,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,10,10,,COASTAL PROTECTION AND RESTORATION AUTHORITY,E. Lear; L. Rodrigue; T. Hubbell; T. Mcginnis,Water.8 feet above marsh.;Ceratophyllum demersum in plot.;Could only reach 2 plants to measure for avg height..  Number Planted and Number Alive columns refer to Planting Survival and are not limited to the Plot Size.
LA39-Y1SLD14,,4,11/7/2012,Saline,Random,Planted,10,,,10,,87.17,,,87.17,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,10,10,,COASTAL PROTECTION AND RESTORATION AUTHORITY,E. Lear; L. Rodrigue; T. Hubbell,Water1.5 above marsh.;Ceratophyllum demersum & Vallisneria americana..  Number Planted and Number Alive columns refer to Planting Survival and are not limited to the Plot Size.
LA39-Y1SLD15,,4,11/7/2012,Saline,Random,Planted,10,,,10,,81.68,,,81.68,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,10,10,,COASTAL PROTECTION AND RESTORATION AUTHORITY,E. Lear; L. Rodrigue; T. Hubbell,Ceratophyllum demersum in plot.;Water1.0 ft above marsh..  Number Planted and Number Alive columns refer to Planting Survival and are not limited to the Plot Size.
LA39-Y1SLD16,,4,11/7/2012,Saline,Random,Planted,10,,,10,,96.92,,,96.92,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,10,10,,COASTAL PROTECTION AND RESTORATION AUTHORITY,E. Lear; L. Rodrigue; T. Hubbell,Linear trade gallon planting in open water.;Water 1.5 feet above marsh..  Number Planted and Number Alive columns refer to Planting Survival and are not limited to the Plot Size.
LA39-Y1SLD17,,4,11/7/2012,Saline,Random,Planted,10,,,10,,68.8,,,68.8,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,10,10,,COASTAL PROTECTION AND RESTORATION AUTHORITY,E. Lear; L. Rodrigue; T. Hubbell,Ceratophyllum demersum in plot.;Water 1.2 feet above marsh..  Number Planted and Number Alive columns refer to Planting Survival and are not limited to the Plot Size.
ME08-02,1,1,9/20/1994,Saline,Random,Planted,10,,,10,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,1,1,,16,16,,LA DEPT OF NAT RES (CRDL),K. Vincent; M. Miller; D. Weifenbach,
ME14-118,T6A,4,11/8/2005,Saline,Random,Planted,10,,,10,,60.96,,,60.96,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,In,2,2,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,Post Rita montoring subset;Photo 10
ME14-121,T6B,4,11/8/2005,Saline,Random,Planted,10,,,10,,51.82,,,51.82,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,In,2,2,,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,Post Rita monitoring subset;Center transect north slope;photo 11
ME14-148,T121C,4,9/16/2003,Saline,Random,Planted,10,,,10,,,,,103.63,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,In,2,2,OBL,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 121, orientation east/west, length 300 ft, eastern most transect, plot on north slope"
ME14-149,T126A,4,9/16/2003,Saline,Random,Planted,10,,,10,,,,,134.11,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,In,2,2,OBL,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace  # 126, orientation east/west, length 300 ft, eastern most transect, plot on north slope"
ME14-185R,T165C,4,10/10/2007,Saline,Random,Natural,10,,,10,,183,,,183,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,9,2,Both,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous,West transect north slope
ME14-188,T163A,4,9/1/2005,Saline,Random,Planted,10,,,10,,73.15,,,73.15,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,"80% dead alterniflora;sout slope, photo 31"
ME14-190,T163A,4,9/1/2005,Saline,Random,Planted,10,,,10,,76.2,,,76.2,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,60% dead alterniflora;sandy terrace;north slope
ME14-196,T163C,4,9/1/2005,Saline,Random,Planted,10,,,10,,20.1,,,20.1,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,80% dead
ME14-202,T129B,4,9/1/2005,Saline,Random,Planted,10,,,10,,79.25,,,79.25,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,north slope
ME14-208,T156,4,9/1/2005,Saline,Random,Planted,10,,,10,,85.34,,,85.34,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,5,1,Both,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,80% dead alterniflora
ME14-245,T414C,4,8/31/2005,Saline,Random,Planted,10,,,10,,73.15,,,73.15,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,5,1,Both,,0,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 43
ME14-247,T414C,4,9/17/2003,Saline,Random,Planted,10,,,10,,,,,94.45,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,In,2,2,OBL,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 414, orientation east/west, length 500 ft, East transect north slope"
ME14-247,T414C,4,8/31/2005,Saline,Random,Planted,10,,,10,,76.2,,,76.2,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,9,2,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
ME14-253,T439B,4,9/1/2005,Saline,Random,Planted,10,,,10,,73.15,,,73.15,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,9,2,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
ME14-254,T439C,4,9/1/2005,Saline,Random,Planted,10,,,10,,85.34,,,85.34,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,8,2,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 47
ME14-256,T439C,4,9/1/2005,Saline,Random,Planted,10,,,10,,115.82,,,115.82,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,5,1,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
ME14-256,T439C,4,9/1/2005,Saline,Random,Planted,10,,,10,,115.82,,,115.82,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,1,1,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
ME14-259,T345A,4,9/1/2005,Saline,Random,Planted,10,,,10,,100.58,,,100.58,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,7,2,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
ME14-260,T345B,4,9/1/2005,Saline,Random,Planted,10,,,10,,103.63,,,103.63,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,9,2,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 53
ME14-269R,T359A,4,11/8/2005,Saline,Random,Natural,10,,,10,,143.26,,,143.26,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,In,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,"Post Rita monitoring subset.;Salinity 8.1 ppt, Sp Cond 1370, Temp 25.7 C;Total Cover may have been 25% prior to Rita.;East transect north slope plot"
ME14-272R,T359B,4,9/1/2005,Saline,Random,Natural,10,,,10,,76.2,,,76.2,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,2,1,In,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 60
ME14-290,T377,4,9/17/2003,Saline,Random,Planted,10,,,10,,,,,118.87,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,In,2,2,OBL,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 377, orientation north/south, length 120 ft, North west slope"
ME14-292,T377,4,9/17/2003,Saline,Random,Planted,10,,,10,,,,,137.16,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,In,2,2,OBL,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 377, orientation north/south, length 120 ft, South east slope"
TE20-131,SPUR,4,9/7/1999,Saline,Random,Planted,10,,,10,,,,,,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),J. Rapp; J. Young,
TE20-134,SPUR,4,9/7/1999,Saline,Random,Planted,10,,,10,,,,,,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),J. Rapp; J. Young,
TE24-96,DUNE,4,9/19/2001,Saline,Random,Planted,10,,,10,,85,,,85,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,2,1,Out,,,,LA DEPT OF NAT RES (CRDT),J. Rapp; K. Gray,
TE24-97,DUNE,4,9/19/2001,Saline,Random,Planted,10,,,10,,85,,,85,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),J. Rapp; K. Gray,
TE25-51,ADCS2,4,9/16/2002,Saline,Random,Planted,10,,,10,,34,,,34,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),G. Curole; E. Lear; T. Hubbell,stake # 312
TE25-55,ADWS2,4,9/16/2002,Saline,Random,Planted,10,,,10,,36,,,36,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),G. Curole; E. Lear; T. Hubbell,"stake # 358, debris in plot"
TE25-77,AFCN1,4,8/21/2001,Saline,Random,Planted,10,,,10,,30,,,30,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
TE27-06,Dune,4,8/24/1999,Saline,Random,Planted,10,,,10,,,,,,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,5,1,In,,,,LA DEPT OF NAT RES (CRDT),J. Stratford; K. Vincent,
TE27-06,Dune,4,8/24/1999,Saline,Random,Planted,10,,,10,,,,,,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,12,1,,LA DEPT OF NAT RES (CRDT),J. Stratford; K. Vincent,
TE27-32,Bay,4,9/19/2001,Saline,Random,Planted,10,,,10,,150,,,150,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray,
TE44-54,F,4,10/12/2004,Saline,Random,Planted,10,,,10,,160,,,160,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,12,,Ind,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indeterminate;Row 3
TE44-66,G,4,10/12/2004,Saline,Random,Planted,10,,,10,,95,,,95,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,12,,Ind,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 3
TE44-66,G,4,10/12/2004,Saline,Random,Planted,10,,,10,,95,,,95,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 3
TE44-82,I,4,6/24/2003,Saline,Random,Planted,10,,,10,,88,,,88,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,3,1,Both,9,5,,LA DEPT OF NAT RES (CRDT),T. Folse; E. Lear,Row 2
TE44-82,I,4,6/24/2003,Saline,Random,Planted,10,,,10,,88,,,88,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),T. Folse; E. Lear,Row 2
TE44-82,I,4,6/24/2003,Saline,Random,Planted,10,,,10,,88,,,88,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,10,2,Both,,,,LA DEPT OF NAT RES (CRDT),T. Folse; E. Lear,Row 2
TE52-V08,DUNE,4,9/24/2013,Saline,Random,Planted,10,,,10,,74,,,65,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V08 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  90% Bare Ground.
TE52-V08,DUNE,4,9/24/2013,Saline,Random,Planted,10,,,10,,74,,,65,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,2,Both,,,Planted,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V08 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  90% Bare Ground.
TE52-V09,DUNE,4,9/24/2013,Saline,Random,Planted,10,,,10,,62,,,74,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,2,Both,,,Planted,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V09 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  90% Bare Ground.
TE52-V09,Dune,4,10/21/2014,Saline,Random,Planted,10,,,10,,39.2,,,55,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; E. Lear; L. Rodrigue; T. Hubbell, Water Level is below marsh. Open water is 0%. Bare ground is 90%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
TE52-V12,Dune,4,10/21/2014,Saline,Random,Planted,10,,,10,,56,,,55,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; E. Lear; L. Rodrigue; T. Hubbell, Water Level is below marsh. Open water is 0%. Bare ground is 88%. Dead vegetation is 2%. Flooded-Undetermined is 0%.
TE52-V17,DUNE,4,9/24/2013,Saline,Random,Planted,10,,,10,,38,,,40,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,2,1,Both,,,Planted,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V17 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  85% Bare Ground & 5% Dead Vegetation; Plot on north side of sand fencing.
TE52-V18,DUNE,4,9/24/2013,Saline,Random,Planted,10,,,10,,63,,,45,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V18 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  90% Bare Ground.
TE52-V18,DUNE,4,9/24/2013,Saline,Random,Planted,10,,,10,,63,,,45,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,2,Both,,,Planted,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V18 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  90% Bare Ground.
TE52-V26,DUNE,4,9/25/2013,Saline,Random,Planted,10,,,10,,43,,,30,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,2,1,Both,,,Planted,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V26 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  90% Bare Ground.
TE52-V26,DUNE,4,9/25/2013,Saline,Random,Planted,10,,,10,,43,,,30,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,1,Both,,,Planted,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V26 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  90% Bare Ground.
TE52-V27,DUNE,4,9/25/2013,Saline,Random,Planted,10,,,10,,77,,,70,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,2,Both,,,Planted,COASTAL PROTECTION AND RESTORATION AUTHORITY,L. Rodrigue; T. Hubbell; E. Lear; G. Curole,The TE-52-V27 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  90% Bare Ground.
TE52-V66,Dune,4,10/21/2014,Saline,Random,Planted,10,,,10,,58.8,,,50,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,1,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; E. Lear; L. Rodrigue; T. Hubbell,Plot V66 replaces V01.  TE52-V66 falls on low berm area of eroded dune. Water Level is below marsh. Open water is 0%. Bare ground is 75%. Dead vegetation is 15%. Flooded-Undetermined is 0%.
TV09-0114,A,37.12,6/7/1999,Saline,Random,Planted,10,,,10,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,In,16,16,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
TV09-0323,C,37.12,6/7/1999,Saline,Random,Planted,8.75,,,8.75,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,8.75,2,In,16,16,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
TV09-0128,A,37.12,12/4/1995,Saline,Random,Planted,8.5,,,8.5,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,7.6,2,In,16,16,,LA DEPT OF NAT RES (CRDL),M. Miller; D. Weifenbach; C. Thibodeaux,
ME08-03,1,1,9/20/1994,Saline,Random,Planted,8,,,8,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,8,2,,16,16,,LA DEPT OF NAT RES (CRDL),M. Miller; D. Weifenbach; K. Vincent,
ME08-03,1,1,1/24/1995,Saline,Random,Planted,8,,,8,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,8,2,,16,4,,LA DEPT OF NAT RES (CRDL),L. Schexnaider; K. Vincent; S. Gardner,
ME08-05,1,1,9/20/1994,Saline,Random,Planted,8,,,8,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,8,2,,16,16,,LA DEPT OF NAT RES (CRDL),K. Vincent; M. Miller; D. Weifenbach,
ME14-257,T345A,4,9/1/2005,Saline,Random,Planted,8,,,8,,158.49,,,158.49,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,3,1,Both,,,,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,photo 52
TE44-49,E,4,6/24/2003,Saline,Random,Planted,8,,,8,,66,,,66,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,5,1,Both,9,5,,LA DEPT OF NAT RES (CRDT),T. Folse; E. Lear,Ce
TE44-49,E,4,6/24/2003,Saline,Random,Planted,8,,,8,,66,,,66,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,1,Both,,,,LA DEPT OF NAT RES (CRDT),T. Folse; E. Lear,Ce
TE52-V13,DUNE,4,9/24/2013,Saline,Random,Planted,8,,,8,,74,,,70,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V13 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  92% Bare Ground.
TE52-V13,DUNE,4,9/24/2013,Saline,Random,Planted,8,,,8,,74,,,70,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,1,Both,,,Planted,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V13 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  92% Bare Ground.
BA28-96,BAY,4,10/22/2001,Saline,Random,Planted,7,,,7,,110,,,110,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,7,2,Both,20,4,,LA DEPT OF NAT RES (CRDT),T. Folse; J. Rapp,
ME14-103,T55,4,9/16/2003,Saline,Random,Planted,7,,,7,,,,,100,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,7,2,Both,1,1,OBL,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; L. Sharp; M. Mouledous,"Terrace # 55, orientation north/south, length 120 ft, North west slope"
ME14-182R,T165B,4,11/8/2005,Saline,Random,Natural,7,,,7,,137.16,,,137.16,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,5,1,In,,,S. alterniflora in fair condition.,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,Center transect north slope;Post Rita monitoring subset
ME14-267,T336,4,9/1/2005,Saline,Random,Planted,7,,,7,,79.25,,,79.25,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,3,1,Both,,,,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,
ME14-284,T403B,4,9/1/2005,Saline,Random,Planted,7,,,7,,176.78,,,176.78,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,3,1,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 49
TE20-151,Bay,4,8/31/1999,Saline,Random,Planted,7,,,7,,22,,,22,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,7,2,Both,16,8,,LA DEPT OF NAT RES (CRDT),J. Wallace; J. Rapp; J. Young,
TE20-151,Bay,4,8/31/1999,Saline,Random,Planted,7,,,7,,22,,,22,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),J. Wallace; J. Rapp; J. Young,
